1585615211,3," B' U2 R"
-803710140,3," B' U2 R'"
-332602491,3," B' U2 L"
1257823973,3," B' U2 L'"
-1982156648,3," B' U2 B"
817051545,3," B' U2 B'"
1808840515,3," B' U2 F2"
-766201556,3," B' U2 R2"
-469104207,3," B' U2 D2"
661971524,3," B' U2 L2"
-1877396138,3," B' U2 B2"
-1909272106,3," B' R2 F"
863947094,3," B' R2 F'"
613691418,3," B' R2 B"
1763523994,3," B' R2 B'"
793586850,3," B' R2 F2"
-647097130,3," B' R2 U2"
-345499678,3," B' R2 D2"
1148982456,3," B' R2 L2"
-1177022180,3," B' R2 B2"
93268016,3," B' D2 F"
1463006746,3," B' D2 F'"
1338353193,3," B' D2 R"
800707705,3," B' D2 R'"
-1119626170,3," B' D2 L"
341261769,3," B' D2 L'"
122077514,3," B' D2 B"
741140272,3," B' D2 B'"
-613301266,3," B' D2 F2"
637761861,3," B' D2 R2"
-2053465483,3," B' D2 L2"
2085814164,3," B' D2 B2"
1462192818,3," B' L2 F"
-37108609,3," B' L2 F'"
-261214479,3," B' L2 B"
-156300461,3," B' L2 B'"
-1372675561,3," B' L2 F2"
-1986460949,3," B' L2 U2"
-316231289,3," B' L2 D2"
749621134,3," B' L2 B2"
-1450307167,3," F2 R F"
-1834039586,3," F2 R F'"
625880173,3," F2 R L"
1561713459,3," F2 R L'"
842635207,3," F2 R B"
-2095501872,3," F2 R B'"
-1893563065,3," F2 R F2"
134638994,3," F2 R U2"
1646692895,3," F2 R D2"
-2082823950,3," F2 R L2"
1703595786,3," F2 R B2"
-1527694585,3," F2 R' F"
50436661,3," F2 R' F'"
122549358,3," F2 R' L"
2132149040,3," F2 R' L'"
513027386,3," F2 R' B"
-1827270846,3," F2 R' B'"
-238255745,3," F2 R' F2"
1977130107,3," F2 R' U2"
-644835341,3," F2 R' D2"
-1579583247,3," F2 R' L2"
-628793568,3," F2 R' B2"
18532155,3," F2 L F"
-27682294,3," F2 L F'"
784040904,3," F2 L B"
-1746943754,3," F2 L B'"
-713433554,3," F2 L F2"
-408371280,3," F2 L U2"
-717301465,3," F2 L R2"
592579654,3," F2 L D2"
1272623791,3," F2 L B2"
-1778358090,3," F2 L' F"
-174898230,3," F2 L' F'"
-102709714,3," F2 L' B"
2082872703,3," F2 L' B'"
-238029493,3," F2 L' F2"
-1070702332,3," F2 L' U2"
-1385877895,3," F2 L' R2"
-1027850505,3," F2 L' D2"
-1366487592,3," F2 L' B2"
-444964895,3," F2 U2 F"
